Area Code,Area,Item Code,Item,Element Code,Element,Unit,Y2002,Y2002F,Y2003,Y2003F,Y2004,Y2004F,Y2005,Y2005F,Y2006,Y2006F,Y2007,Y2007F,Y2008,Y2008F,Y2009,Y2009F,Y2010,Y2010F,Y2011,Y2011F,Y2012,Y2012F,Y2013,Y2013F,Y2014,Y2014F,Y2015,Y2015F,Y2016,Y2016F,Y2017,Y2017F
"109","Jamaica","3104","Nutrient potash K2O (total)","5510","Production","tonnes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.000000","E"
"109","Jamaica","3104","Nutrient potash K2O (total)","5610","Import Quantity","tonnes","1993.070000","Qm","2981.840000","Qm","3854.270000","A","1507.980000","Qm","2097.320000","A","1541.100000","Qm","1809.150000","A","1499.470000","Qm","982.120000","Qm","2210.610000","Qm","1046.440000","Qm","2167.900000","Qm","6076.470000","Qm","963.640000","Qm","1239.390000","Qm","2562.090000","A"
"109","Jamaica","3104","Nutrient potash K2O (total)","5910","Export Quantity","tonnes","0.000000","Qm","0.000000","Qm","34.120000","Qm","2.850000","Qm","11.250000","Qm","0.000000","Qm","0.000000","Qm","2.700000","Qm","0.000000","Qm","0.010000","Qm","743.140000","Qm","0.520000","Qm","0.000000","Qm","5.720000","Qm","0.000000","Qm","0.000000","Qm"
"109","Jamaica","3104","Nutrient potash K2O (total)","5157","Agricultural Use","tonnes","394.000000","Fb","478.000000","Fb","455.000000","Fb","3756.000000","Fb","1459.000000","Fb","33.000000","Qm","11.000000","Qm","233.000000","Qm","389.000000","Qm","303.000000","Qm","401.000000","Qm","2167.380000","Fb","6076.470000","Fb","957.920000","Fb","1239.390000","Fb","2562.090000","Fb"
"110","Japan","3102","Nutrient nitrogen N (total)","5510","Production","tonnes","828913.000000","Qm","771490.000000","Qm","796224.000000","Qm","767305.000000","Qm","770545.000000","Qm","769924.000000","Qm","647184.000000","Qm","621908.000000","Qm","650283.000000","Qm","610674.000000","Qm","603223.000000","Qm","596072.000000","Qm","547850.000000","Qm","536731.000000","Qm","567975.000000","Qm","556577.000000","Qm"
"110","Japan","3102","Nutrient nitrogen N (total)","5610","Import Quantity","tonnes","296549.000000","A","294784.300000","A","308592.330000","A","315226.780000","A","303381.410000","A","255685.080000","A","240052.280000","A","198483.960000","A","218213.780000","A","233584.580000","A","236648.810000","A","259716.060000","A","254618.360000","A","251031.120000","A","267160.830000","A","290691.560000","A"
"110","Japan","3102","Nutrient nitrogen N (total)","5910","Export Quantity","tonnes","188148.350000","A","193593.060000","A","194701.780000","A","188937.070000","A","182665.170000","A","190984.530000","A","167256.710000","A","140180.400000","A","180952.810000","A","169394.890000","A","153930.820000","A","154415.220000","A","137092.100000","A","129294.820000","A","96397.040000","A","86352.030000","A"
"110","Japan","3102","Nutrient nitrogen N (total)","5157","Agricultural Use","tonnes","531031.000000","Fb","543757.000000","Fb","561300.000000","Fb","553543.000000","Fb","528306.000000","Fb","514482.000000","Fb","468524.000000","Fb","434730.000000","Fb","449471.000000","Fb","439801.000000","Fb","372500.000000","Fm","367000.000000","Fm","395800.000000","Fm","359100.000000","Fm","380300.000000","Fm","380300.000000","Fm"
"110","Japan","3103","Nutrient phosphate P2O5 (total)","5510","Production","tonnes","312253.000000","Qm","302141.000000","Qm","316957.000000","Qm","306082.000000","Qm","289991.000000","Qm","296828.000000","Qm","236220.000000","Qm","236254.000000","Qm","255783.000000","Qm","236640.000000","Qm","229645.000000","Qm","203316.000000","Qm","193817.000000","Qm","181407.000000","Qm","196102.000000","Qm","196020.000000","Qm"
"110","Japan","3103","Nutrient phosphate P2O5 (total)","5610","Import Quantity","tonnes","356181.820000","A","357682.560000","A","356435.460000","A","328199.940000","A","343160.680000","A","320291.120000","A","314281.030000","A","192158.560000","A","244196.530000","A","284359.460000","A","270342.080000","A","304775.640000","A","282899.590000","A","272755.570000","A","272098.600000","A","302307.930000","A"
"110","Japan","3103","Nutrient phosphate P2O5 (total)","5910","Export Quantity","tonnes","4761.760000","A","3576.290000","A","3984.130000","A","4380.590000","A","4206.300000","A","4451.910000","A","4934.740000","A","2409.630000","A","3095.220000","A","3663.680000","A","3038.290000","A","3569.360000","A","3277.850000","A","3628.760000","A","5899.640000","A","6646.160000","A"
"110","Japan","3103","Nutrient phosphate P2O5 (total)","5157","Agricultural Use","tonnes","635617.000000","Fb","605667.000000","Fb","632658.000000","Fb","611129.000000","Fb","569367.000000","Fb","593047.000000","Fb","448482.000000","Fb","375278.000000","Fb","424312.000000","Fb","424474.000000","Fb","353400.000000","Fm","350000.000000","Fm","358500.000000","Fm","345200.000000","Fm","339900.000000","Fm","339900.000000","Fm"
"110","Japan","3104","Nutrient potash K2O (total)","5510","Production","tonnes",,,,,,,,,,,,,,,,,,,,,,,,,"0.000000","E","0.000000","E","0.000000","E","0.000000","E"
"110","Japan","3104","Nutrient potash K2O (total)","5610","Import Quantity","tonnes","563401.950000","A","518836.730000","A","568249.730000","A","543672.670000","A","490114.800000","A","510917.460000","A","560866.580000","A","221240.070000","A","407503.080000","A","377681.030000","A","398042.030000","A","367355.370000","A","391539.650000","A","363389.010000","A","329486.150000","A","404865.390000","A"
"110","Japan","3104","Nutrient potash K2O (total)","5910","Export Quantity","tonnes","3486.870000","A","3194.590000","A","4244.700000","A","4806.490000","A","4602.000000","A","4895.320000","A","5460.940000","A","2960.520000","A","3669.260000","A","4162.580000","A","3840.220000","A","4087.430000","A","3859.120000","A","4564.690000","A","5220.370000","A","10769.370000","A"
"110","Japan","3104","Nutrient potash K2O (total)","5157","Agricultural Use","tonnes","307285.000000","Fb","324322.000000","Fb","354823.000000","Fb","352474.000000","Fb","347797.000000","Fb","408625.000000","Fb","281603.000000","Fb","215949.000000","Fb","238828.000000","Fb","258258.000000","Fb","323500.000000","Fm","319800.000000","Fm","344800.000000","Fm","310000.000000","Fm","309800.000000","Fm","309800.000000","Fm"
"112","Jordan","3102","Nutrient nitrogen N (total)","5510","Production","tonnes","102960.000000","Qm","90540.000000","Qm","118440.000000","Qm","118260.000000","Qm","162260.000000","Qm","158760.000000","Qm","150020.000000","Qm","119790.000000","Qm","148770.000000","Qm","159520.000000","Qm","128860.000000","Qm","132530.000000","Qm","145790.000000","Qm","122840.000000","A","122840.000000","A","122840.000000","Fm"
"112","Jordan","3102","Nutrient nitrogen N (total)","5610","Import Quantity","tonnes","45294.600000","Qm","15090.130000","Qm","12425.610000","Qm","15606.580000","A","12799.470000","Qm","15454.050000","Qm","14710.120000","Qm","10466.610000","A","16628.620000","Qm","18297.710000","Qm","18022.370000","Qm","15609.360000","Qm","24700.260000","Qm","24588.690000","Qm","30491.020000","Qm","21253.810000","A"
"112","Jordan","3102","Nutrient nitrogen N (total)","5910","Export Quantity","tonnes","39500.250000","A","33795.410000","A","9712.180000","A","14537.260000","A","9886.540000","A","138736.740000","Qm","132771.950000","Qm","47584.900000","A","163461.930000","A","127707.640000","A","118395.610000","Qm","109885.840000","Qm","146896.210000","A","64758.260000","Qm","78883.590000","Qm","68217.610000","Qm"
"112","Jordan","3102","Nutrient nitrogen N (total)","5157","Agricultural Use","tonnes","88819.000000","Fb","56317.000000","Fb","21529.000000","Fb","21884.000000","Fb","11650.000000","Fb","36936.000000","Fb","22219.000000","Fb","5149.000000","Fb","15799.000000","Fb","32808.000000","Fb","0.000000","Z","24817.000000","Qm","18639.000000","Qm","34523.000000","Qm","22113.000000","Qm","19936.000000","Qm"
"112","Jordan","3103","Nutrient phosphate P2O5 (total)","5510","Production","tonnes","263120.000000","Qm","231380.000000","Qm","302680.000000","Qm","302220.000000","Qm","331410.000000","Qm","342730.000000","Qm","315360.000000","Qm","294230.000000","Qm","336270.000000","Qm","364430.000000","Qm","283360.000000","Qm","275140.000000","Qm","294350.000000","Qm","271400.000000","A","271400.000000","A","271400.000000","Fm"
"112","Jordan","3103","Nutrient phosphate P2O5 (total)","5610","Import Quantity","tonnes","1306.610000","Qm","1097.880000","Qm","645.510000","Qm","2413.510000","A","1625.940000","Qm","3251.420000","Qm","1796.260000","Qm","2067.790000","A","4193.320000","Qm","4914.350000","Qm","3799.660000","Qm","2756.520000","Qm","4362.180000","Qm","4590.870000","Qm","4764.240000","Qm","5015.370000","A"
"112","Jordan","3103","Nutrient phosphate P2O5 (total)","5910","Export Quantity","tonnes","24.200000","A","3163.290000","A","6121.810000","A","4078.540000","A","17791.540000","A","31597.280000","Qm","22183.780000","Qm","32674.550000","A","5844.170000","A","3005.170000","A","7859.490000","Qm","23189.070000","Qm","43199.330000","A","676.300000","Qm","691.560000","Qm","7180.080000","Qm"
"112","Jordan","3103","Nutrient phosphate P2O5 (total)","5157","Agricultural Use","tonnes","199170.000000","Fb","105840.000000","Fb","38841.000000","Fb","42969.000000","Fb","5660.000000","Fb","16481.000000","Fb","0.000000","Z","0.000000","Z","7049.000000","Fb","42228.000000","Fb","73920.180000","Fb","2152.000000","Qm","671.000000","Qm","1682.000000","Qm","918.000000","Qm","717.000000","Qm"
"112","Jordan","3104","Nutrient potash K2O (total)","5510","Production","tonnes","1173600.000000","Qm","1176000.000000","Qm","1157400.000000","Qm","1097400.000000","Qm","1036000.000000","Qm","1142100.000000","Qm","1220000.000000","Qm","690450.000000","Qm","1218150.000000","Qm","1411800.000000","Qm","1149000.000000","Qm","1112550.000000","Qm","1335150.000000","Qm","1313480.000000","A","1313480.000000","A","1313480.000000","Fm"
"112","Jordan","3104","Nutrient potash K2O (total)","5610","Import Quantity","tonnes","1443.130000","Qm","1261.530000","Qm","1454.290000","Qm","1011.080000","A","2245.490000","Qm","2816.180000","Qm","1080.840000","Qm","1533.670000","A","2658.870000","Qm","1648.210000","Qm","2938.610000","Qm","3407.180000","Qm","3806.710000","Qm","4896.710000","Qm","4017.380000","Qm","3667.650000","A"
"112","Jordan","3104","Nutrient potash K2O (total)","5910","Export Quantity","tonnes","26115.390000","A","30054.120000","A","34873.960000","A","54189.380000","A","42695.020000","A","396307.620000","Qm","388366.510000","Qm","129021.470000","A","268759.770000","A","287334.290000","A","55423.230000","Qm","49839.120000","Qm","207500.520000","A","11584.610000","Qm","10827.100000","Qm","3292.900000","Qm"
"112","Jordan","3104","Nutrient potash K2O (total)","5157","Agricultural Use","tonnes","22150.000000","Fb","0.000000","Z","39225.000000","Fb","80190.000000","Fb","114450.000000","Fb","87975.000000","Fb","28229.000000","Fb","74139.000000","Fb","10491.000000","Fb","140529.000000","Fb","215091.980000","Fb","3292.000000","Qm","2675.000000","Qm","4117.000000","Qm","3622.000000","Qm","4230.000000","Qm"
"108","Kazakhstan","3102","Nutrient nitrogen N (total)","5510","Production","tonnes","16400.000000","E","20894.000000","E","37985.000000","E","4619.000000","Qm","15753.000000","Qm","71228.000000","Qm","65736.000000","Qm","48000.000000","E","49743.000000","Qm","69169.000000","Qm","49941.000000","Qm","90157.360000","E","130589.100000","E","139370.480000","E","139370.480000","Fm","139370.480000","Fm"
"108","Kazakhstan","3102","Nutrient nitrogen N (total)","5610","Import Quantity","tonnes","61126.150000","A","72400.920000","A","77242.660000","Qm","74682.360000","Qm","82708.160000","Qm","87241.700000","Qm","82504.810000","Qm","83065.480000","Qm","72045.220000","Qm","107760.440000","Qm","107964.870000","A","109757.500000","Qm","71254.350000","Qm","63537.800000","A","73395.270000","Qm","94186.470000","A"
"108","Kazakhstan","3102","Nutrient nitrogen N (total)","5910","Export Quantity","tonnes","17406.480000","Qm","12203.560000","A","39905.040000","Qm","21751.170000","Qm","19791.790000","Qm","71762.860000","Qm","57466.950000","Qm","32139.650000","Qm","33040.000000","Qm","53736.640000","Qm","47553.040000","Qm","52438.740000","Qm","64025.390000","Qm","37658.930000","Qm","40545.120000","Qm","83989.690000","Qm"
"108","Kazakhstan","3102","Nutrient nitrogen N (total)","5157","Agricultural Use","tonnes","12800.000000","Qm","19600.000000","Qm","24800.000000","Qm","20500.000000","Qm","27800.000000","Qm","37500.000000","Qm","16300.000000","Qm","29500.000000","Qm","40701.000000","Qm","47523.000000","Qm","105264.000000","Qm","55742.000000","Qm","80654.000000","Qm","91532.000000","Qm","91532.000000","Fm","91532.000000","Fm"
"108","Kazakhstan","3103","Nutrient phosphate P2O5 (total)","5510","Production","tonnes","78000.000000","E","112476.000000","E","120013.000000","E","117532.000000","Qm","93377.000000","Qm","76616.000000","Qm","117791.000000","Qm","118000.000000","E","7458.000000","Qm","12093.000000","Qm","13074.000000","Qm","71585.000000","Qm","87960.000000","Qm","93170.000000","Qm","93170.000000","Fm","93170.000000","Fm"
"108","Kazakhstan","3103","Nutrient phosphate P2O5 (total)","5610","Import Quantity","tonnes","482.220000","A","172.780000","A","359.690000","Qm","773.590000","Qm","2734.640000","Qm","10236.850000","Qm","6846.120000","Qm","2413.140000","Qm","1846.610000","Qm","3624.340000","Qm","3167.680000","A","3250.580000","Qm","3015.700000","Qm","2454.820000","A","3967.760000","Qm","5352.660000","A"
"108","Kazakhstan","3103","Nutrient phosphate P2O5 (total)","5910","Export Quantity","tonnes","34365.080000","Qm","23395.120000","A","52563.640000","Qm","30941.400000","Qm","17154.140000","Qm","9650.450000","Qm","7487.300000","Qm","2069.430000","Qm","7786.290000","Qm","16666.300000","Qm","18130.190000","Qm","18675.760000","Qm","24608.450000","Qm","13407.750000","Qm","28347.280000","Qm","38077.210000","Qm"
"108","Kazakhstan","3103","Nutrient phosphate P2O5 (total)","5157","Agricultural Use","tonnes","10700.000000","Qm","14100.000000","Qm","13900.000000","Qm","16900.000000","Qm","13400.000000","Qm","20500.000000","Qm","14400.000000","Qm","26100.000000","Qm","14786.000000","Qm","35530.000000","Qm","20784.000000","Qm","25626.000000","Qm","32355.000000","Qm","33111.000000","Qm","33111.000000","Fm","33111.000000","Fm"
"108","Kazakhstan","3104","Nutrient potash K2O (total)","5510","Production","tonnes",,,,,"0.000000","E",,,,,,,,,,,"747.000000","Qm","742.000000","Qm","217.000000","Qm","1293.000000","Qm","2293.000000","Qm","2478.000000","Qm","2478.000000","Fm","2478.000000","Fm"
"108","Kazakhstan","3104","Nutrient potash K2O (total)","5610","Import Quantity","tonnes","5900.210000","A","3854.220000","A","6631.800000","Qm","6800.180000","Qm","11059.780000","Qm","9125.270000","Qm","11221.370000","Qm","7828.350000","Qm","6258.510000","Qm","10119.430000","Qm","12485.980000","A","10853.870000","Qm","12608.150000","Qm","13342.650000","A","17964.180000","Qm","17282.310000","A"
"108","Kazakhstan","3104","Nutrient potash K2O (total)","5910","Export Quantity","tonnes","65.400000","Qm","125.930000","A","0.000000","Qm","0.000000","Qm","50.870000","Qm","329.580000","Qm","102.240000","Qm","113.700000","Qm","84.070000","Qm","816.400000","Qm","432.730000","Qm","10.470000","Qm","21.410000","Qm","7392.500000","Qm","10031.210000","Qm","8673.570000","Qm"
"108","Kazakhstan","3104","Nutrient potash K2O (total)","5157","Agricultural Use","tonnes","200.000000","Qm","40.000000","Qm","3400.000000","Qm","3400.000000","Qm","200.000000","Qm","900.000000","Qm","200.000000","Qm","800.000000","Qm","3201.000000","Qm","4359.000000","Qm","3609.000000","Qm","3541.000000","Qm","3478.000000","Qm","2507.000000","Qm","2507.000000","Fm","2507.000000","Fm"
"114","Kenya","3102","Nutrient nitrogen N (total)","5510","Production","tonnes",,,,,,,,,,,,,,,,,,,,,,,"0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E"
"114","Kenya","3102","Nutrient nitrogen N (total)","5610","Import Quantity","tonnes","80574.330000","Qm","117126.560000","Qm","105781.830000","Qm","88466.340000","Qm","107111.890000","Qm","66737.640000","Qm","74177.570000","Qm","89216.290000","Qm","86143.910000","Qm","89046.150000","A","98151.200000","A","120239.620000","A","59203.310000","A","83942.360000","A","102066.730000","A","86152.760000","A"
"114","Kenya","3102","Nutrient nitrogen N (total)","5910","Export Quantity","tonnes","3379.550000","A","4886.500000","Qm","321.350000","Qm","3165.630000","A","5190.390000","Qm","5813.650000","Qm","15523.010000","Qm","11421.970000","Qm","7227.650000","Qm","4332.830000","A","6599.400000","A","3352.520000","A","4506.540000","A","3404.510000","A","2657.010000","A","2065.630000","A"
"114","Kenya","3102","Nutrient nitrogen N (total)","5157","Agricultural Use","tonnes","62724.000000","Fb","68061.000000","Qm","64724.000000","Qm","72514.000000","Qm","77667.000000","Qm","79441.000000","Qm","73071.000000","Qm","67372.000000","Fb","70788.000000","Fb","111969.000000","Fb","91571.290000","Fb","128865.670000","Fb","228927.520000","Fb","132816.550000","Fb","99552.720000","Fb","83791.130000","Fb"
"114","Kenya","3103","Nutrient phosphate P2O5 (total)","5510","Production","tonnes",,,,,,,,,,,,,,,,,,,,,,,"0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E"
"114","Kenya","3103","Nutrient phosphate P2O5 (total)","5610","Import Quantity","tonnes","99293.130000","Qm","317357.830000","Qm","119168.880000","Qm","105771.080000","Qm","92272.200000","Qm","63477.010000","Qm","66790.700000","Qm","110906.240000","Qm","86867.390000","Qm","78067.330000","A","91405.780000","A","79096.230000","A","14360.010000","A","23023.660000","A","62633.380000","A","35711.930000","A"
"114","Kenya","3103","Nutrient phosphate P2O5 (total)","5910","Export Quantity","tonnes","1436.970000","A","4535.090000","Qm","247.680000","Qm","3798.990000","A","5386.460000","Qm","5406.420000","Qm","5794.220000","Qm","16622.910000","Qm","6526.710000","Qm","2115.050000","A","1125.570000","A","3148.380000","A","2512.730000","A","3168.490000","A","1386.610000","A","1080.910000","A"
"114","Kenya","3103","Nutrient phosphate P2O5 (total)","5157","Agricultural Use","tonnes","75461.000000","Fb","90378.000000","Qm","70165.000000","Qm","93143.000000","Qm","85245.000000","Qm","99143.000000","Qm","97673.000000","Qm","93168.000000","Fb","75853.000000","Fb","107805.000000","Fb","91697.660000","Fb","76952.330000","Fb","12047.530000","Fb","19985.100000","Fb","61276.840000","Fb","34590.550000","Fb"
"114","Kenya","3104","Nutrient potash K2O (total)","5510","Production","tonnes",,,,,,,,,,,,,,,,,,,,,,,"0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E"
"114","Kenya","3104","Nutrient potash K2O (total)","5610","Import Quantity","tonnes","22947.940000","Qm","20445.130000","Qm","20463.180000","Qm","22961.060000","Qm","20882.520000","Qm","21059.890000","Qm","12754.630000","Qm","16516.370000","Qm","23579.590000","Qm","20312.900000","A","20672.340000","A","20385.840000","A","9826.810000","A","14561.650000","A","8632.880000","A","13502.900000","A"
"114","Kenya","3104","Nutrient potash K2O (total)","5910","Export Quantity","tonnes","1086.800000","A","1577.760000","Qm","31.340000","Qm","986.640000","A","1072.100000","Qm","1733.400000","Qm","2649.340000","Qm","1357.240000","Qm","2477.670000","Qm","1774.080000","A","1024.320000","A","1359.880000","A","2298.590000","A","1779.690000","A","1092.850000","A","613.360000","A"
"114","Kenya","3104","Nutrient potash K2O (total)","5157","Agricultural Use","tonnes","866.000000","Fb","11877.000000","Qm","10657.000000","Qm","15038.000000","Qm","13140.000000","Qm","14311.000000","Qm","5680.000000","Qm","14674.000000","Fb","20268.000000","Fb","33002.000000","Fb","19648.030000","Fb","19025.960000","Fb","7528.220000","Fb","12781.960000","Fb","7540.030000","Fb","12889.540000","Fb"
"118","Kuwait","3102","Nutrient nitrogen N (total)","5510","Production","tonnes","255300.000000","Qm","350520.000000","Qm","336720.000000","Qm","374440.000000","Qm","455400.000000","Qm","424120.000000","Qm","442520.000000","Qm","337640.000000","Qm","443900.000000","Qm","434700.000000","Qm","402500.000000","Qm","457240.000000","A","378580.000000","A","473500.000000","Fm","473500.000000","Fm","473500.000000","Fm"
"118","Kuwait","3102","Nutrient nitrogen N (total)","5610","Import Quantity","tonnes","659.460000","Qm","456.530000","Qm","702.840000","Qm","2095.140000","Fm","3487.440000","Qm","384.110000","Qm","883.250000","Qm","868.430000","Fm","853.610000","Qm","1136.220000","Qm","1516.000000","Fm","1895.770000","Qm","2225.750000","Qm","2492.500000","Qm","2410.430000","A","4591.020000","A"
"118","Kuwait","3102","Nutrient nitrogen N (total)","5910","Export Quantity","tonnes","219848.910000","Qm","343015.360000","Qm","349678.060000","Qm","401409.740000","Fm","453141.410000","Qm","410993.320000","Qm","414772.470000","Qm","315684.590000","Qm","540147.080000","Qm","435388.000000","Qm","457969.930000","Fm","480551.860000","Qm","548504.640000","Qm","377597.140000","Qm","487133.010000","Qm","495212.850000","Qm"
"118","Kuwait","3102","Nutrient nitrogen N (total)","5157","Agricultural Use","tonnes","0.000000","Z","0.000000","Z","0.000000","Z","374440.000000","Fb","5100.250000","Fb","13507.510000","Fb","28630.780000","Fb","21955.410000","Fb","0.000000","Z","448.220000","Fb","0.000000","Z","0.000000","Z","0.000000","Z","98411.960000","Fb","0.000000","Z","0.000000","Z"
"118","Kuwait","3103","Nutrient phosphate P2O5 (total)","5510","Production","tonnes","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E"
"118","Kuwait","3103","Nutrient phosphate P2O5 (total)","5610","Import Quantity","tonnes","0.000000","Qm","0.000000","Qm","0.000000","Qm","459.960000","Fm","919.920000","Qm","1803.370000","Qm","1187.670000","Qm","1024.250000","Fm","860.820000","Qm","598.350000","Qm","643.620000","Fm","688.890000","Qm","783.390000","Qm","1156.020000","Qm","1783.010000","A","2129.180000","A"
"118","Kuwait","3103","Nutrient phosphate P2O5 (total)","5910","Export Quantity","tonnes","0.000000","Qm","0.000000","Qm","0.000000","Qm","69.880000","Fm","139.750000","Qm","0.000000","Qm","11.590000","Qm","18.270000","Qm","0.080000","Qm","0.000000","Qm","0.000000","E","0.000000","Qm","0.520000","Qm","0.840000","Qm","30.900000","Qm","60.030000","Qm"
"118","Kuwait","3103","Nutrient phosphate P2O5 (total)","5157","Agricultural Use","tonnes","0.000000","Fb","0.000000","Fb","0.000000","Fb","0.000000","Fb","999.090000","Fb","1980.910000","Fb","1260.840000","Fb","0.000000","Z","860.740000","Fb","604.740000","Fb","672.910000","Fb","741.090000","Fb","783.200000","Fb","1224.170000","Fb","1753.800000","Fb","2195.630000","Fb"
"118","Kuwait","3104","Nutrient potash K2O (total)","5510","Production","tonnes","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E"
"118","Kuwait","3104","Nutrient potash K2O (total)","5610","Import Quantity","tonnes","0.000000","Qm","0.000000","Qm","0.000000","Qm","744.560000","Fm","1489.110000","Qm","356.330000","Qm","3768.090000","Qm","2095.650000","Fm","423.220000","Qm","3031.560000","Qm","2514.370000","Fm","1997.180000","Qm","3300.250000","Qm","5131.070000","Qm","4266.990000","A","5073.870000","A"
"118","Kuwait","3104","Nutrient potash K2O (total)","5910","Export Quantity","tonnes","0.000000","Qm","0.000000","Qm","0.000000","Qm","0.020000","Fm","0.040000","Qm","10.800000","Qm","0.000000","Qm","0.000000","Qm","0.000000","Qm","0.000000","Qm","1.200000","Fm","2.400000","Qm","0.520000","Qm","11.480000","Qm","15.000000","Qm","0.000000","Qm"
"118","Kuwait","3104","Nutrient potash K2O (total)","5157","Agricultural Use","tonnes","0.000000","Fb","0.000000","Fb","0.000000","Fb","0.000000","Fb","1489.070000","Fb","345.530000","Fb","3768.090000","Fb","0.000000","Fb","423.220000","Fb","3031.560000","Fb","2513.170000","Fb","1994.780000","Fb","3299.730000","Fb","5119.600000","Fb","4251.990000","Fb","5073.870000","Fb"
"113","Kyrgyzstan","3102","Nutrient nitrogen N (total)","5510","Production","tonnes",,,,,,,,,,,,,,,"0.000000","Qm","0.000000","Qm","0.000000","Qm","0.000000","Qm","0.000000","Qm","0.000000","Qm","0.000000","A","0.000000","A","0.000000","E"
"113","Kyrgyzstan","3102","Nutrient nitrogen N (total)","5610","Import Quantity","tonnes","9767.500000","A","14939.260000","A","16536.640000","A","28954.640000","Qm","26328.600000","Qm","54585.510000","Qm","29309.520000","A","28609.050000","Qm","52989.720000","Qm","42241.940000","Qm","47203.820000","Qm","56323.740000","A","50072.800000","Fm","43821.860000","Qm","25855.520000","Qm","56367.110000","A"
"113","Kyrgyzstan","3102","Nutrient nitrogen N (total)","5910","Export Quantity","tonnes","304.730000","Qm","153.000000","Fm","1.260000","Qm","2.600000","Qm","33.500000","Qm","0.000000","Qm","340.090000","Qm","83.350000","Qm","21.400000","Qm","1151.040000","Qm","1578.950000","Qm","1205.120000","Qm","821.640000","Fm","438.160000","Qm","1144.080000","Qm","868.570000","Qm"
"113","Kyrgyzstan","3102","Nutrient nitrogen N (total)","5157","Agricultural Use","tonnes","9232.000000","Fb","31383.000000","Fb","27232.000000","Qm","29589.000000","Qm","26842.000000","Qm","26141.000000","Qm","22530.000000","Qm","25887.000000","Qm","25714.000000","Qm","22447.000000","Qm","26908.000000","Qm","29124.000000","Qm","35748.000000","Qm","32774.000000","Qm","35217.000000","Qm","24015.400000","Qm"
"113","Kyrgyzstan","3103","Nutrient phosphate P2O5 (total)","5510","Production","tonnes",,,,,,,,,,,,,,,"0.000000","Qm","0.000000","Qm","0.000000","Qm","0.000000","Qm","0.000000","Qm","0.000000","Qm","0.000000","A","0.000000","A","0.000000","E"
"113","Kyrgyzstan","3103","Nutrient phosphate P2O5 (total)","5610","Import Quantity","tonnes","194.680000","A","43.130000","A","181.760000","A","35.780000","Qm","604.400000","Qm","574.020000","Qm","1220.260000","A","3205.420000","Qm","3987.900000","Qm","1284.580000","Qm","1801.310000","Qm","7146.090000","A","3899.100000","Fm","652.110000","Qm","1097.050000","Qm","1176.840000","A"
"113","Kyrgyzstan","3103","Nutrient phosphate P2O5 (total)","5910","Export Quantity","tonnes","0.000000","Qm","0.000000","E","0.000000","Qm","0.000000","Qm","12.800000","Qm","0.000000","Qm","27.600000","Qm","3.000000","Qm","0.000000","Qm","93.600000","Qm","0.000000","Qm","23.010000","Qm","11.600000","Fm","0.180000","Qm","112.200000","Qm","35.340000","Qm"
"113","Kyrgyzstan","3103","Nutrient phosphate P2O5 (total)","5157","Agricultural Use","tonnes","205.000000","Fb","1810.000000","Fb","1684.000000","Qm","2034.000000","Qm","1652.000000","Qm","2601.000000","Qm","1747.000000","Qm","1266.000000","Qm","3204.000000","Qm","1964.000000","Qm","4093.000000","Qm","5923.000000","Qm","4967.000000","Qm","1362.000000","Qm","5089.000000","Qm","1425.000000","Qm"
"113","Kyrgyzstan","3104","Nutrient potash K2O (total)","5510","Production","tonnes",,,,,,,,,,,,,,,"0.000000","Qm","0.000000","Qm","0.000000","Qm","0.000000","Qm","0.000000","Qm","0.000000","Qm","0.000000","A","0.000000","A","0.000000","E"
"113","Kyrgyzstan","3104","Nutrient potash K2O (total)","5610","Import Quantity","tonnes","44.820000","A","14.250000","A","13.780000","A","7.980000","Qm","41.320000","Qm","62.080000","Qm","103.960000","A","57.510000","Qm","14.040000","Qm","392.830000","Qm","569.240000","Qm","707.630000","A","406.080000","Fm","104.530000","Qm","657.290000","Qm","818.750000","A"
"113","Kyrgyzstan","3104","Nutrient potash K2O (total)","5910","Export Quantity","tonnes","0.000000","Qm","0.000000","E","0.000000","Qm","0.000000","Qm","0.000000","Qm","0.000000","Qm","0.000000","Qm","0.000000","Qm","0.000000","Qm","292.500000","Qm","482.500000","Qm","575.510000","Qm","368.640000","Fm","161.770000","Qm","517.820000","Qm","568.590000","Qm"
"113","Kyrgyzstan","3104","Nutrient potash K2O (total)","5157","Agricultural Use","tonnes","46.000000","Fb","18.000000","Fb","8.000000","Qm","0.000000","Qm",,,,,,,"1006.000000","Qm","0.000000","Qm","46.000000","Qm","41.000000","Qm","28.000000","Qm","265.000000","Qm","54.000000","Qm","151.000000","Qm","156.500000","Qm"
