Area Code,Area,Item Code,Item,Element Code,Element,Unit,Y2002,Y2003,Y2004,Y2005,Y2006,Y2007,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017
"79","Germany","3103","Nutrient phosphate P2O5 (total)","5910","Export Quantity","tonnes","108838.090000","73489.200000","93393.550000","127679.400000","108562.340000","86103.970000","88240.270000","80543.170000","93450.120000","87710.330000","97879.510000","73448.600000","71588.000000","85464.760000","100856.240000","79786.540000"
"79","Germany","3103","Nutrient phosphate P2O5 (total)","5157","Agricultural Use","tonnes","327387.000000","284138.000000","302714.000000","273937.000000","264610.000000","316692.000000","174345.000000","235159.000000","286348.000000","247080.000000","284168.000000","283997.000000","301184.000000","287762.000000","231079.000000","208527.000000"
"79","Germany","3104","Nutrient potash K2O (total)","5510","Production","tonnes","3201163.000000","3472321.000000","3222980.000000","3395293.000000","3362168.000000","2893608.000000","2408016.000000","1874683.000000","2465621.000000","2622311.000000","2727420.000000","2968400.000000","3053100.000000","3055000.000000","3055000.000000","3055000.000000"
"79","Germany","3104","Nutrient potash K2O (total)","5610","Import Quantity","tonnes","215533.630000","244439.070000","241395.270000","210263.670000","179344.540000","204386.480000","211219.810000","83192.540000","197729.460000","196116.490000","202380.760000","217778.240000","245267.460000","211583.670000","192475.280000","187810.400000"
"79","Germany","3104","Nutrient potash K2O (total)","5910","Export Quantity","tonnes","2693138.500000","2656962.810000","2843490.890000","2937759.120000","2945368.390000","2927574.710000","3117001.490000","1580304.390000","2223893.220000","2502147.490000","2617361.500000","2672926.530000","2463681.570000","2539771.800000","2406143.510000","2577805.010000"
"79","Germany","3104","Nutrient potash K2O (total)","5157","Agricultural Use","tonnes","479673.000000","486464.000000","478415.000000","426111.000000","442578.000000","511303.000000","179171.000000","362791.000000","433743.000000","386414.000000","421042.000000","457131.000000","459855.000000","397759.000000","430080.000000","391640.000000"
"81","Ghana","3102","Nutrient nitrogen N (total)","5510","Production","tonnes",,,,,,,,,,,,"0.000000","0.000000","0.000000","0.000000","0.000000"
"81","Ghana","3102","Nutrient nitrogen N (total)","5610","Import Quantity","tonnes","16272.740000","7440.280000","22799.120000","38157.970000","38778.330000","36808.030000","30826.080000","29653.380000","49762.640000","65648.730000","71221.480000","73773.020000","72666.900000","71560.780000","70454.660000","114413.870000"
"81","Ghana","3102","Nutrient nitrogen N (total)","5910","Export Quantity","tonnes","74.070000","74.070000","171.640000","269.200000","1034.400000","2080.010000","1838.240000","3022.630000","3674.450000","7063.860000","10933.780000","12339.030000","8464.950000","4590.880000","716.800000","760.890000"
"81","Ghana","3102","Nutrient nitrogen N (total)","5157","Agricultural Use","tonnes","4330.000000","8559.000000","5702.000000","11105.000000","30171.000000","25924.000000","18374.000000","21160.000000","24835.000000","10738.000000","42320.000000","45343.000000","38177.000000","42681.040000","63124.000000","63124.000000"
"81","Ghana","3103","Nutrient phosphate P2O5 (total)","5510","Production","tonnes",,,,,,,,,,,,"0.000000","0.000000","0.000000","0.000000","0.000000"
"81","Ghana","3103","Nutrient phosphate P2O5 (total)","5610","Import Quantity","tonnes","2277.590000","8086.460000","7594.590000","7102.730000","12869.000000","13300.040000","10089.570000","36916.450000","35594.770000","66586.270000","62566.000000","41456.660000","39974.860000","38493.070000","37011.280000","48649.580000"
"81","Ghana","3103","Nutrient phosphate P2O5 (total)","5910","Export Quantity","tonnes","0.000000","0.000000","0.000000","0.000000","351.180000","1233.200000","266.130000","235.140000","198.320000","598.080000","71.250000","605.820000","403.880000","201.940000","0.000000","213.500000"
"81","Ghana","3103","Nutrient phosphate P2O5 (total)","5157","Agricultural Use","tonnes","120.000000","2834.000000","3584.000000","6306.000000","15196.000000","13340.000000","9933.000000","33515.000000","24799.000000","17856.000000","70190.000000","39045.000000","15634.000000","35644.320000","15203.000000","15203.000000"
"81","Ghana","3104","Nutrient potash K2O (total)","5510","Production","tonnes",,,,,,,,,,,,"0.000000","0.000000","0.000000","0.000000","0.000000"
"81","Ghana","3104","Nutrient potash K2O (total)","5610","Import Quantity","tonnes","2923.540000","3891.320000","5883.290000","7875.250000","13761.730000","16590.440000","14508.530000","21095.750000","24648.330000","34755.990000","29885.010000","22335.870000","24909.820000","27483.770000","30057.720000","40855.850000"
"81","Ghana","3104","Nutrient potash K2O (total)","5910","Export Quantity","tonnes","0.800000","0.800000","0.400000","0.000000","353.900000","1232.400000","390.230000","244.740000","543.120000","540.630000","85.120000","499.760000","333.170000","166.590000","0.000000","13.730000"
"81","Ghana","3104","Nutrient potash K2O (total)","5157","Agricultural Use","tonnes","11210.000000","17228.000000","43516.000000","6584.000000","38884.000000","37104.000000","37166.000000","32631.000000","36761.000000","33854.000000","50851.000000","34330.000000","19989.000000","32150.060000","19793.000000","19793.000000"
"84","Greece","3102","Nutrient nitrogen N (total)","5510","Production","tonnes","110771.000000","209625.000000","110771.000000","93051.000000","45171.000000","35117.000000","31970.000000","21961.000000","80421.000000","207705.000000","119737.000000","98237.470000","128936.100000","163168.850000","167497.300000","194372.290000"
"84","Greece","3102","Nutrient nitrogen N (total)","5610","Import Quantity","tonnes","103649.370000","133202.330000","171394.570000","158363.570000","157664.100000","136683.050000","181311.840000","132326.160000","158894.640000","122701.380000","123751.100000","181598.260000","206973.320000","202835.440000","220063.020000","208632.050000"
"84","Greece","3102","Nutrient nitrogen N (total)","5910","Export Quantity","tonnes","57169.570000","72850.230000","65693.230000","59326.220000","38615.850000","46460.390000","40798.650000","52010.180000","77611.380000","78524.230000","57333.990000","90368.350000","100089.080000","118389.210000","78346.750000","111669.830000"
"84","Greece","3102","Nutrient nitrogen N (total)","5157","Agricultural Use","tonnes","271991.000000","284707.000000","225050.000000","203847.000000","172621.000000","136564.000000","175038.000000","114160.000000","177135.000000","269202.000000","176000.000000","189208.000000","179850.000000","164463.000000","173123.000000","181726.000000"
"84","Greece","3103","Nutrient phosphate P2O5 (total)","5510","Production","tonnes","91000.000000","83720.000000","124452.000000","101516.000000","45171.000000","35117.000000","31970.000000","21961.000000","94492.000000","113258.000000","67979.000000","75680.350000","90606.950000","98578.950000","91415.680000","125772.870000"
"84","Greece","3103","Nutrient phosphate P2O5 (total)","5610","Import Quantity","tonnes","64927.080000","63683.410000","75137.160000","68654.890000","68309.360000","57651.660000","72624.510000","36744.620000","54125.610000","38527.860000","38174.180000","64749.960000","59387.540000","58127.360000","61744.880000","56774.720000"
"84","Greece","3103","Nutrient phosphate P2O5 (total)","5910","Export Quantity","tonnes","37660.320000","39312.540000","39951.780000","36747.460000","24226.680000","28185.550000","29298.610000","29377.780000","50178.960000","42081.920000","31522.890000","33074.890000","43759.560000","53187.630000","41846.630000","50757.790000"
"84","Greece","3103","Nutrient phosphate P2O5 (total)","5157","Agricultural Use","tonnes","120495.000000","108996.000000","156476.000000","124533.000000","86138.000000","57886.000000","68337.000000","25856.000000","91463.000000","103793.000000","56000.000000","58455.000000","51640.000000","50483.000000","51914.000000","51062.000000"
"84","Greece","3104","Nutrient potash K2O (total)","5510","Production","tonnes","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
"84","Greece","3104","Nutrient potash K2O (total)","5610","Import Quantity","tonnes","64793.060000","75819.880000","99741.310000","74641.130000","82290.210000","66598.750000","75586.950000","35648.810000","74502.070000","52591.920000","38557.620000","56186.010000","65068.170000","71824.080000","63627.730000","69157.270000"
"84","Greece","3104","Nutrient potash K2O (total)","5910","Export Quantity","tonnes","32511.410000","29351.710000","17146.930000","25449.310000","18230.320000","11551.820000","12630.780000","15121.510000","26775.030000","16269.760000","12722.690000","14417.520000","18468.090000","17900.120000","13821.520000","18745.890000"
"84","Greece","3104","Nutrient potash K2O (total)","5157","Agricultural Use","tonnes","32390.000000","45886.000000","82276.000000","49105.000000","63283.000000","54301.000000","60911.000000","20690.000000","45849.000000","34579.000000","46000.000000","46590.000000","42201.000000","41824.000000","43865.000000","45963.000000"
"89","Guatemala","3102","Nutrient nitrogen N (total)","5510","Production","tonnes",,,,,,,,,,,,"0.000000","0.000000","0.000000","0.000000","0.000000"
"89","Guatemala","3102","Nutrient nitrogen N (total)","5610","Import Quantity","tonnes","123447.670000","136675.760000","150485.770000","147842.880000","164413.650000","141231.230000","108082.950000","128487.900000","149517.060000","192904.440000","189822.610000","190106.120000","170994.690000","189987.990000","175057.510000","179223.780000"
"89","Guatemala","3102","Nutrient nitrogen N (total)","5910","Export Quantity","tonnes","6011.600000","5961.620000","6880.970000","11142.380000","5175.440000","4575.440000","6921.370000","6723.250000","4284.730000","7310.550000","7298.310000","9488.140000","10226.190000","9809.900000","8816.610000","6376.210000"
"89","Guatemala","3102","Nutrient nitrogen N (total)","5157","Agricultural Use","tonnes","84157.000000","118070.000000","140350.000000","131425.000000","145722.000000","133081.000000","88314.000000","120544.000000","142138.000000","180502.000000","185574.050000","181937.600000","162338.700000","181639.620000","167286.430000","174189.900000"
"89","Guatemala","3103","Nutrient phosphate P2O5 (total)","5510","Production","tonnes",,,,,,,,,,,,"0.000000","0.000000","0.000000","0.000000","0.000000"
"89","Guatemala","3103","Nutrient phosphate P2O5 (total)","5610","Import Quantity","tonnes","45148.920000","46763.140000","53433.450000","62420.960000","59781.290000","55696.730000","53360.130000","29704.110000","67923.200000","53811.090000","71185.660000","64534.330000","76976.610000","59790.470000","44230.470000","56858.270000"
"89","Guatemala","3103","Nutrient phosphate P2O5 (total)","5910","Export Quantity","tonnes","1791.020000","2285.030000","2543.630000","2993.270000","1628.510000","2128.770000","3694.290000","1558.760000","3547.800000","4308.640000","5237.410000","5480.610000","5095.220000","5706.740000","4805.350000","4068.720000"
"89","Guatemala","3103","Nutrient phosphate P2O5 (total)","5157","Agricultural Use","tonnes","46185.000000","46741.000000","52823.000000","60352.000000","50741.000000","55163.000000","25093.000000","28771.000000","65582.000000","51752.000000","65976.520000","59058.240000","71913.040000","54099.030000","39426.040000","52793.220000"
"89","Guatemala","3104","Nutrient potash K2O (total)","5510","Production","tonnes",,,,,,,,,,,,"0.000000","0.000000","0.000000","0.000000","0.000000"
"89","Guatemala","3104","Nutrient potash K2O (total)","5610","Import Quantity","tonnes","21752.790000","27460.930000","22115.710000","24368.220000","24232.170000","27970.020000","31543.520000","16837.230000","48444.740000","38682.690000","37909.820000","47712.120000","48275.610000","63386.880000","59153.210000","86445.010000"
"89","Guatemala","3104","Nutrient potash K2O (total)","5910","Export Quantity","tonnes","2230.950000","2483.830000","2981.290000","3884.640000","3175.250000","4066.360000","2687.910000","7533.600000","4986.500000","3986.230000","4392.390000","3247.490000","4290.010000","4255.160000","4547.640000","3255.850000"
"89","Guatemala","3104","Nutrient potash K2O (total)","5157","Agricultural Use","tonnes","11859.000000","12849.000000","6741.000000","6590.000000","8419.000000","6823.000000","8500.000000","10860.000000","18518.000000","20289.000000","33517.430000","44464.620000","43985.600000","59131.720000","54605.570000","83189.160000"
"90","Guinea","3102","Nutrient nitrogen N (total)","5510","Production","tonnes",,,,,,,,,,,,"0.000000","0.000000","0.000000","0.000000","0.000000"
"90","Guinea","3102","Nutrient nitrogen N (total)","5610","Import Quantity","tonnes","1975.320000","1950.780000","1765.400000","2074.630000","2212.440000","3507.000000","2854.000000","2282.930000","2794.050000","5354.960000","5379.230000","2212.200000","2965.430000","2463.500000","6373.010000","23336.650000"
"90","Guinea","3102","Nutrient nitrogen N (total)","5910","Export Quantity","tonnes","0.000000","0.000000","0.000000","0.000000","0.000000","23.900000","43.960000","0.000000","0.000000","0.000000","0.000000","128.420000","46.530000","60.040000","0.000000","0.000000"
"90","Guinea","3102","Nutrient nitrogen N (total)","5157","Agricultural Use","tonnes","1794.000000","1663.000000","1674.000000","1970.000000","1978.000000","3178.000000","2795.000000","1259.000000","2528.000000","5098.000000","5378.760000","2723.090000","2920.570000","2412.190000","6383.380000","23395.960000"
"90","Guinea","3103","Nutrient phosphate P2O5 (total)","5510","Production","tonnes",,,,,,,,,,,,"0.000000","0.000000","0.000000","0.000000","0.000000"
"90","Guinea","3103","Nutrient phosphate P2O5 (total)","5610","Import Quantity","tonnes","310.950000","336.180000","244.580000","136.810000","19.790000","121.440000","444.700000","554.530000","154.500000","2691.640000","1673.100000","2463.140000","1.880000","208.690000","1062.000000","9981.320000"
"90","Guinea","3103","Nutrient phosphate P2O5 (total)","5910","Export Quantity","tonnes","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
"90","Guinea","3103","Nutrient phosphate P2O5 (total)","5157","Agricultural Use","tonnes","310.000000","207.000000","408.000000","101.000000","24.000000","111.000000","446.000000","423.000000","99.000000","2692.000000","1673.100000","3084.960000","9.380000","208.690000","1062.000000","9981.320000"
"90","Guinea","3104","Nutrient potash K2O (total)","5510","Production","tonnes",,,,,,,,,,,,"0.000000","0.000000","0.000000","0.000000","0.000000"
"90","Guinea","3104","Nutrient potash K2O (total)","5610","Import Quantity","tonnes","296.640000","140.110000","813.830000","588.330000","457.190000","103.670000","540.310000","355.630000","124.500000","2599.890000","1743.960000","2461.430000","241.620000","208.880000","1109.320000","15015.590000"
"90","Guinea","3104","Nutrient potash K2O (total)","5910","Export Quantity","tonnes","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
"90","Guinea","3104","Nutrient potash K2O (total)","5157","Agricultural Use","tonnes","296.000000","95.000000","545.000000","450.000000","428.000000","109.000000","457.000000","125.000000","78.000000","2601.000000","1743.640000","3082.960000","241.620000","208.880000","1109.320000","15015.590000"
"91","Guyana","3102","Nutrient nitrogen N (total)","5510","Production","tonnes",,,,,,,,,,,,"0.000000","0.000000","0.000000","0.000000","0.000000"
"91","Guyana","3102","Nutrient nitrogen N (total)","5610","Import Quantity","tonnes","14540.290000","30215.540000","23680.010000","6548.200000","8490.810000","6895.170000","20371.260000","7133.000000","14610.730000","7017.160000","11633.350000","16693.450000","14316.860000","17642.930000","12957.700000","1108.320000"
"91","Guyana","3102","Nutrient nitrogen N (total)","5910","Export Quantity","tonnes","0.010000","0.000000","0.000000","0.090000","0.000000","0.010000","0.000000","19.460000","0.000000","50.600000","322.900000","98.470000","32.090000","420.210000","1843.050000","651.560000"
"91","Guyana","3102","Nutrient nitrogen N (total)","5157","Agricultural Use","tonnes","13610.000000","9619.000000","19117.000000","6180.000000","8300.000000","6364.000000","18262.000000","6704.000000","14136.000000","6373.000000","11312.420000","16594.980000","14284.770000","17224.140000","11114.660000","459.060000"
"91","Guyana","3103","Nutrient phosphate P2O5 (total)","5510","Production","tonnes",,,,,,,,,,,,"0.000000","0.000000","0.000000","0.000000","0.000000"
"91","Guyana","3103","Nutrient phosphate P2O5 (total)","5610","Import Quantity","tonnes","3383.160000","2358.970000","1842.940000","2687.810000","2526.690000","9905.500000","7876.530000","2009.340000","10216.890000","9943.130000","6134.880000","4996.940000","5724.770000","5661.890000","6533.800000","1716.000000"
"91","Guyana","3103","Nutrient phosphate P2O5 (total)","5910","Export Quantity","tonnes","0.000000","0.400000","0.000000","0.000000","0.000000","0.000000","0.000000","30.500000","0.200000","23.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
"91","Guyana","3103","Nutrient phosphate P2O5 (total)","5157","Agricultural Use","tonnes","1277.000000","723.000000","550.000000","1601.000000","1521.000000","7338.000000","5593.000000","1740.000000","2030.000000","5055.000000","6135.010000","4996.940000","5725.060000","5664.270000","6534.230000","1724.500000"
"91","Guyana","3104","Nutrient potash K2O (total)","5510","Production","tonnes",,,,,,,,,,,,"0.000000","0.000000","0.000000","0.000000","0.000000"
"91","Guyana","3104","Nutrient potash K2O (total)","5610","Import Quantity","tonnes","366.290000","35.100000","879.230000","521.530000","1264.830000","521.480000","0.060000","418.550000","471.900000","329.420000","840.770000","4265.560000","2312.880000","679.930000","1089.010000","266.750000"
"91","Guyana","3104","Nutrient potash K2O (total)","5910","Export Quantity","tonnes","0.010000","0.000000","0.000000","0.010000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","4.200000","10.080000"
"91","Guyana","3104","Nutrient potash K2O (total)","5157","Agricultural Use","tonnes","13.000000","33.000000","508.000000","1500.000000","3863.000000","13.000000",,"63.000000","348.000000","266.000000","840.770000","4265.560000","2312.880000","679.930000","1084.810000","256.670000"
"95","Honduras","3102","Nutrient nitrogen N (total)","5510","Production","tonnes",,,,,,,,,,,,"0.000000","0.000000","0.000000","0.000000","0.000000"
"95","Honduras","3102","Nutrient nitrogen N (total)","5610","Import Quantity","tonnes","34506.790000","44019.580000","27682.180000","42879.330000","68513.170000","64039.400000","56837.160000","49634.930000","57421.910000","88736.740000","78437.690000","77886.290000","77334.880000","77521.300000","102155.820000","119669.100000"
"95","Honduras","3102","Nutrient nitrogen N (total)","5910","Export Quantity","tonnes","391.160000","1596.550000","1391.300000","1013.410000","1824.720000","548.210000","1283.140000","2018.060000","1380.240000","3194.240000","3020.260000","3173.750000","3327.230000","2178.280000","6211.070000","9493.350000"
"95","Honduras","3102","Nutrient nitrogen N (total)","5157","Agricultural Use","tonnes","32539.000000","51670.000000","70653.000000","75381.000000","89464.000000","83396.000000","44657.000000","50904.000000","50346.000000","83377.000000","75439.860000","90325.510000","74041.910000","75362.380000","96084.400000","110243.740000"
"95","Honduras","3103","Nutrient phosphate P2O5 (total)","5510","Production","tonnes",,,,,,,,,,,,"0.000000","0.000000","0.000000","0.000000","0.000000"
"95","Honduras","3103","Nutrient phosphate P2O5 (total)","5610","Import Quantity","tonnes","4149.490000","8252.510000","6499.560000","14920.590000","20888.820000","21471.070000","17382.270000","13293.460000","15694.560000","24201.220000","19271.530000","23005.130000","26738.730000","34127.310000","38270.550000","37565.050000"
"95","Honduras","3103","Nutrient phosphate P2O5 (total)","5910","Export Quantity","tonnes","132.920000","234.780000","156.630000","90.880000","105.080000","56.690000","817.060000","1577.430000","366.930000","1006.120000","969.790000","1210.630000","1451.480000","982.080000","3617.050000","2973.340000"
"95","Honduras","3103","Nutrient phosphate P2O5 (total)","5157","Agricultural Use","tonnes","1097.000000","6309.000000","6266.000000","14728.000000","16507.000000","15809.000000","33059.000000","11569.000000","9537.000000","14567.000000","18301.740000","47474.900000","25287.250000","33145.230000","34653.490000","34593.730000"
"95","Honduras","3104","Nutrient potash K2O (total)","5510","Production","tonnes",,,,,,,,,,,,"0.000000","0.000000","0.000000","0.000000","0.000000"
"95","Honduras","3104","Nutrient potash K2O (total)","5610","Import Quantity","tonnes","6845.790000","8371.750000","6160.390000","8149.890000","15978.560000","9847.560000","7948.470000","6049.380000","16498.610000","25694.840000","16289.480000","30042.790000","43796.110000","26547.980000","38866.810000","46288.330000"
"95","Honduras","3104","Nutrient potash K2O (total)","5910","Export Quantity","tonnes","576.680000","117.110000","373.100000","1191.240000","86.660000","71.240000","1055.860000","2040.480000","669.680000","574.840000","155.080000","353.960000","552.840000","754.310000","2192.000000","3223.290000"
"95","Honduras","3104","Nutrient potash K2O (total)","5157","Agricultural Use","tonnes","494.000000","651.000000","64796.000000","78785.000000","92306.000000","87690.000000","31954.000000","1092.000000","6136.000000","8208.000000","16134.390000","42115.320000","43243.260000","25793.670000","36674.820000","43065.040000"
"97","Hungary","3102","Nutrient nitrogen N (total)","5510","Production","tonnes","210134.000000","205301.000000","266070.000000","311302.000000","302000.000000","222968.000000","212387.000000","229268.000000","233354.000000","300576.000000","249222.000000","294404.600000","341921.140000","341921.140000","341921.140000","341921.140000"
"97","Hungary","3102","Nutrient nitrogen N (total)","5610","Import Quantity","tonnes","216533.890000","167875.900000","173255.070000","159690.080000","187597.110000","237552.970000","214681.470000","177875.050000","214977.390000","191753.570000","202471.170000","274632.630000","294897.270000","325138.940000","347683.520000","391880.200000"
"97","Hungary","3102","Nutrient nitrogen N (total)","5910","Export Quantity","tonnes","50859.720000","68008.230000","75007.210000","106302.260000","110490.340000","133559.590000","102964.280000","131910.000000","171408.400000","183849.990000","143685.880000","115876.910000","201170.040000","120415.460000","135269.780000","174429.040000"
"97","Hungary","3102","Nutrient nitrogen N (total)","5157","Agricultural Use","tonnes","303000.000000","289000.000000","293000.000000","260000.000000","289000.000000","320000.000000","316912.000000","272056.000000","272572.000000","303445.000000","312940.000000","342949.000000","326753.000000","358421.000000","366043.000000","392698.000000"
"97","Hungary","3103","Nutrient phosphate P2O5 (total)","5510","Production","tonnes","22281.000000",,,,,,,,,"1676.000000",,"0.000000","0.000000","0.000000","0.000000","0.000000"
"97","Hungary","3103","Nutrient phosphate P2O5 (total)","5610","Import Quantity","tonnes","82163.320000","88459.590000","94492.380000","92988.250000","91905.430000","106511.440000","88726.470000","37419.190000","64347.670000","83693.460000","93266.080000","114941.680000","114803.420000","103929.850000","114007.850000","122614.330000"
"97","Hungary","3103","Nutrient phosphate P2O5 (total)","5910","Export Quantity","tonnes","3954.960000","5007.110000","4182.010000","4639.160000","5200.440000","9372.220000","13907.120000","5064.900000","5674.570000","7353.280000","7477.890000","11165.480000","15362.620000","17244.070000","17048.640000","11787.870000"
"97","Hungary","3103","Nutrient phosphate P2O5 (total)","5157","Agricultural Use","tonnes","62000.000000","67000.000000","75000.000000","61000.000000","75000.000000","87000.000000","61113.000000","40438.000000","41094.000000","50300.000000","58941.000000","76147.000000","82422.000000","81375.000000","91655.000000","109953.000000"
"97","Hungary","3104","Nutrient potash K2O (total)","5510","Production","tonnes","0.000000",,,,,,,,,"1676.000000",,"0.000000","0.000000","0.000000","0.000000","0.000000"
"97","Hungary","3104","Nutrient potash K2O (total)","5610","Import Quantity","tonnes","93557.950000","98103.330000","113018.600000","110066.360000","103931.390000","135476.170000","136132.110000","36535.620000","76651.010000","87238.590000","94133.370000","110778.380000","111298.060000","97042.110000","100359.400000","130610.740000"
"97","Hungary","3104","Nutrient potash K2O (total)","5910","Export Quantity","tonnes","4103.420000","4529.680000","5540.200000","4584.100000","6594.900000","9128.800000","16581.160000","8535.430000","6564.080000","7247.440000","8601.660000","13015.940000","14520.570000","15055.680000","16345.800000","13116.420000"
"97","Hungary","3104","Nutrient potash K2O (total)","5157","Agricultural Use","tonnes","72000.000000","83000.000000","85000.000000","71000.000000","92000.000000","100000.000000","65348.000000","42762.000000","56730.000000","56257.000000","66128.000000","71023.000000","77950.000000","80199.000000","96866.000000","107625.000000"
"99","Iceland","3102","Nutrient nitrogen N (total)","5510","Production","tonnes",,,,,,,,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
"99","Iceland","3102","Nutrient nitrogen N (total)","5610","Import Quantity","tonnes","8734.690000","7610.030000","10793.770000","7480.390000","9219.200000","10517.490000","12631.680000","7896.300000","7904.890000","8715.650000","9320.050000","8495.940000","10860.530000","8698.580000","8827.100000","10151.910000"
"99","Iceland","3102","Nutrient nitrogen N (total)","5910","Export Quantity","tonnes","45.040000","0.000000","0.000000","0.020000","0.300000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.020000","0.910000","2.600000","0.000000","0.000000"
"99","Iceland","3102","Nutrient nitrogen N (total)","5157","Agricultural Use","tonnes","11085.000000","10344.000000","9889.000000","9775.000000","12342.000000","13832.000000","15321.000000","7535.000000","7590.000000","8670.000000","9429.000000","8616.000000","10793.000000","11374.000000","10831.000000","13066.000000"
"99","Iceland","3103","Nutrient phosphate P2O5 (total)","5510","Production","tonnes",,,,,,,,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
"99","Iceland","3103","Nutrient phosphate P2O5 (total)","5610","Import Quantity","tonnes","4777.270000","3360.400000","8653.180000","5163.950000","8039.700000","8672.940000","7541.720000","4139.790000","5721.520000","6029.560000","6604.380000","6450.120000","8053.690000","6891.970000","6287.730000","7628.690000"
"99","Iceland","3103","Nutrient phosphate P2O5 (total)","5910","Export Quantity","tonnes","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.020000","0.000000","0.010000","0.000000","0.000000"
"99","Iceland","3103","Nutrient phosphate P2O5 (total)","5157","Agricultural Use","tonnes","4736.000000","3394.000000","5004.000000","4429.000000","5418.000000","5982.000000","5459.000000","4299.000000","5617.000000","6110.000000","7033.000000","6822.000000","8886.000000","3714.000000","6842.000000","2046.000000"
"99","Iceland","3104","Nutrient potash K2O (total)","5510","Production","tonnes",,,,,,,,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
"99","Iceland","3104","Nutrient potash K2O (total)","5610","Import Quantity","tonnes","3646.640000","2648.470000","6256.790000","5464.690000","7346.280000","6709.340000","6140.220000","3524.670000","5309.450000","4896.490000","4923.790000","5021.090000","4772.100000","4613.700000","4843.390000","5175.240000"
"99","Iceland","3104","Nutrient potash K2O (total)","5910","Export Quantity","tonnes","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.020000","0.000000","0.000000","0.000000","0.000000"
"99","Iceland","3104","Nutrient potash K2O (total)","5157","Agricultural Use","tonnes","2981.000000","2114.000000","2899.000000","3025.000000","3889.000000","4457.000000","4205.000000","3523.000000","5083.000000","4670.000000","4928.000000","5021.000000","4771.000000","2790.000000","4292.000000","2797.000000"
"100","India","3102","Nutrient nitrogen N (total)","5510","Production","tonnes","10391719.000000","10468657.000000","11205586.000000","11218193.000000","10934856.000000","10400408.000000","10430846.000000","11376729.000000","12087720.000000","12192878.000000","12159007.000000","12408600.000000","12433700.000000","13475900.000000","13376800.000000","13422600.000000"
"100","India","3102","Nutrient nitrogen N (total)","5610","Import Quantity","tonnes","199987.120000","243461.520000","340942.160000","1040447.010000","2456827.390000","3237781.910000","3555278.440000","3266812.030000","3212884.870000","3796239.420000","4336818.670000","4725324.230000","4180999.370000","5933943.450000","4346735.820000","3706226.130000"
"100","India","3102","Nutrient nitrogen N (total)","5910","Export Quantity","tonnes","1768.300000","6454.160000","10792.690000","12358.130000","5439.180000","6226.970000","12728.700000","46025.130000","20778.530000","30748.000000","48115.360000","27584.160000","23776.860000","36319.230000","32985.460000","61472.090000"
"100","India","3102","Nutrient nitrogen N (total)","5157","Agricultural Use","tonnes","10469210.000000","11077861.000000","11712729.000000","12723910.000000","13760868.000000","14417665.000000","14863815.000000","15558372.000000","16450653.000000","17367540.000000","16820900.000000","16750100.000000","16949600.000000","17372300.000000","16735900.000000","16959300.000000"
"100","India","3103","Nutrient phosphate P2O5 (total)","5510","Production","tonnes","3802117.000000","3541900.000000","3945642.000000","4092561.000000","3251948.000000","2704779.000000","2390806.000000","3215435.000000","4303880.000000","4380901.000000","3847045.000000","3965700.000000","4118900.000000","4425800.000000","4552700.000000","4723700.000000"
"100","India","3103","Nutrient phosphate P2O5 (total)","5610","Import Quantity","tonnes","163763.300000","392099.560000","257281.980000","639086.240000","1549840.200000","1348802.540000","2751433.200000","2767006.630000","2660702.650000","3582368.200000","2857245.390000","1738354.090000","1953601.960000","3138128.230000","2404927.780000","2038375.970000"
"100","India","3103","Nutrient phosphate P2O5 (total)","5910","Export Quantity","tonnes","340.010000","761.780000","1176.870000","1749.870000","3701.080000","2477.180000","9392.150000","64779.930000","5568.130000","12157.920000","8802.030000","16557.230000","20552.960000","34478.810000","32705.390000","24965.150000"
"100","India","3103","Nutrient phosphate P2O5 (total)","5157","Agricultural Use","tonnes","4029134.000000","4131912.000000","4633145.000000","5209967.000000","5550200.000000","5518072.000000","6051820.000000","7249010.000000","8195773.000000","8409634.000000","6653400.000000","5633500.000000","6098900.000000","6978800.000000","6705500.000000","6854400.000000"
